gold_speaker	gold_word	whisper_speaker	whisper_word
PKP131	e	-	-
PKP131	poi	[SPEAKER_A]	poi
PKP131	tipo	-	-
PKP131	due	[SPEAKER_A]	due
PKP131	giorni	[SPEAKER_A]	giorni
PKP131	prima	[SPEAKER_A]	prima
PKP131	disse	[SPEAKER_A]	gli
PKP131	riproviamoci	[SPEAKER_A]	ho
PKP131	dormiamo	[SPEAKER_A]	detto
PKP131	insie	[SPEAKER_A]	che
PKP131	me	[SPEAKER_A]	ci
PKP125	eh	[SPEAKER_A]	ritrovassimo
PKP125	e	[SPEAKER_A]	e
-	-	[SPEAKER_A]	tornassimo
-	-	[SPEAKER_A]	insieme
PKP125	poi	[SPEAKER_A]	poi
PKP125	si	[SPEAKER_A]	si
PKP125	è	[SPEAKER_A]	è
PKP125	messo	[SPEAKER_A]	messo
PKP125	con	[SPEAKER_A]	con
PKP125	un'altra	[SPEAKER_A]	un'altra
PKP131	si	-	-
PKP131	è	-	-
PKP131	messo	-	-
PKP131	con	-	-
PKP131	un'altra	-	-
PKP131	antonietta	-	-
PKP131	sai	-	-
PKP131	ma	[SPEAKER_A]	ma
PKP131	è	[SPEAKER_A]	è
PKP131	una	[SPEAKER_A]	una
PKP131	cosa	[SPEAKER_A]	cosa
PKP131	umanissima	[SPEAKER_A]	umanissima
PKP131	che	[SPEAKER_A]	che
PKP131	tu	[SPEAKER_A]	ti
PKP131	attivavi	[SPEAKER_A]	fa
PKP131	dal	[SPEAKER_A]	vedere
-	-	[SPEAKER_A]	il
PKP131	profilo	[SPEAKER_A]	profilo
PKP131	gli	-	-
PKP131	vedevi	-	-
PKP131	la	[SPEAKER_A]	la
PKP131	storia	[SPEAKER_A]	storia
PKP131	vista	[SPEAKER_A]	non
PKP131	così	[SPEAKER_A]	si
PKP131	senza	[SPEAKER_A]	sa
PKP131	darle	[SPEAKER_A]	è
-	-	[SPEAKER_A]	del
PKP131	fastidio	[SPEAKER_A]	fastidio
PKP125	eh	[SPEAKER_B]	poi
PKP125	beh	[SPEAKER_B]	si
PKP131	stava	[SPEAKER_B]	è
PKP131	solo	[SPEAKER_B]	messo
PKP131	vedendo	[SPEAKER_B]	con
PKP131	un	[SPEAKER_B]	un'altra
PKP131	po'	-	-
PKP125	eh	[SPEAKER_B]	eh
PKP131	comunque	[SPEAKER_A]	comunque
PKP131	ha	[SPEAKER_A]	ha
PKP131	detto	[SPEAKER_A]	detto
PKP131	no	[SPEAKER_A]	no
PKP131	lo	[SPEAKER_A]	lo
PKP131	devi	[SPEAKER_A]	devi
PKP131	lasciare	[SPEAKER_A]	lasciare
PKP131	stare	[SPEAKER_A]	stare
PKP131	così	[SPEAKER_A]	così
PKP131	io	[SPEAKER_A]	io
PKP131	gli	[SPEAKER_A]	ti
PKP131	lascio	[SPEAKER_A]	faccio
PKP131	terrabruciata	[SPEAKER_A]	terra
PKP131	mh	[SPEAKER_A]	bruciata
PKP131	tu	[SPEAKER_A]	tu
PKP131	mi	[SPEAKER_A]	mi
PKP131	stai	[SPEAKER_A]	stai
PKP131	ossessionando	[SPEAKER_A]	ossessionando
PKP131	eh	[SPEAKER_A]	prende
PKP131	prendo	-	-
PKP131	i	-	-
PKP131	provvedimenti	[SPEAKER_A]	provvedimenti
PKP131	te	[SPEAKER_A]	tanto
PKP131	stai	[SPEAKER_A]	non
PKP131	fermo	-	-
PKP131	niente	-	-
PKP131	allora	-	-
PKP131	ha	[SPEAKER_A]	ha
PKP131	detto	[SPEAKER_A]	detto
PKP131	come	[SPEAKER_A]	come
PKP131	cioè	[SPEAKER_A]	cioè
PKP131	fino	[SPEAKER_A]	prima
PKP131	a	-	-
PKP131	ieri	[SPEAKER_A]	ieri
PKP131	non	[SPEAKER_A]	mi
PKP131	stavi	[SPEAKER_A]	stavi
PKP131	scopando	[SPEAKER_A]	scopando
PKP131	eh	[SPEAKER_A]	poi
PKP131	vuoi	[SPEAKER_A]	mi
PKP131	xxxx	[SPEAKER_A]	hai
PKP131	meno	[SPEAKER_A]	detto
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	ero
-	-	[SPEAKER_A]	un
-	-	[SPEAKER_A]	memo
PKP125	madonna	[SPEAKER_B]	madonna
-	-	[SPEAKER_B]	è
PKP125	impazzito	[SPEAKER_B]	impazzito
PKP125	ma	[SPEAKER_B]	ma
PKP125	io	[SPEAKER_B]	io
PKP125	l'ho	[SPEAKER_B]	l'ho
PKP125	sempre	[SPEAKER_B]	sempre
PKP125	odiato	[SPEAKER_B]	odiato
PKP125	a	[SPEAKER_B]	a
PKP125	quella	[SPEAKER_B]	quella
-	-	[SPEAKER_B]	del
PKP125	personaggio	[SPEAKER_B]	personaggio
PKP125	perché	[SPEAKER_B]	perché
PKP125	è	[SPEAKER_B]	è
PKP125	sempre	[SPEAKER_B]	sempre
PKP125	stato	[SPEAKER_B]	stato
PKP125	abbastanza	[SPEAKER_B]	abbastanza
PKP125	disturbato	[SPEAKER_B]	disturbato
PKP125	senza	[SPEAKER_B]	senza
PKP125	contare	[SPEAKER_B]	contare
PKP125	che	[SPEAKER_B]	che
PKP125	era	[SPEAKER_B]	era
PKP125	abbastanza	[SPEAKER_B]	abbastanza
PKP125	antipatico	[SPEAKER_B]	tipatico
PKP125	mamma	[SPEAKER_B]	mamma
PKP125	mia	[SPEAKER_B]	mia
PKP131	povera	[SPEAKER_B]	sì
PKP131	antonietta	[SPEAKER_B]	poverino
PKP125	poverina	-	-
PKP125	antonietta	-	-
PKP125	però	[SPEAKER_B]	però
PKP131	che	[SPEAKER_A]	poverino
PKP131	carina	[SPEAKER_B]	ma
PKP125	vabbè	[SPEAKER_B]	lei
PKP125	ma	-	-
PKP125	quella	[SPEAKER_B]	quella
PKP125	sta	[SPEAKER_B]	stava
PKP125	appresso	[SPEAKER_B]	persa
PKP125	a	[SPEAKER_B]	acquisto
PKP125	questo	-	-
PKP125	da	[SPEAKER_B]	da
PKP125	è	[SPEAKER_B]	e'
PKP125	ora	[SPEAKER_B]	vero
PKP125	che	[SPEAKER_B]	che
PKP125	se	[SPEAKER_B]	stiamo
PKP125	ne	[SPEAKER_B]	entrando
PKP125	trova	[SPEAKER_B]	con
PKP125	un	[SPEAKER_B]	un
PKP125	altro	[SPEAKER_B]	altro
PKP131	anche	[SPEAKER_A]	anche
PKP131	antonietta	[SPEAKER_A]	antonella
PKP131	sul	-	-
PKP131	ha	-	-
PKP131	to~	-	-
PKP131	si	-	-
PKP131	schiarisce	-	-
PKP131	la	-	-
PKP131	voce	-	-
PKP131	a	-	-
PKP131	moroso	-	-
PKP131	è	[SPEAKER_A]	è
PKP131	un	[SPEAKER_A]	un
PKP131	po'	[SPEAKER_A]	po'
PKP131	bambina	[SPEAKER_A]	bambina
PKP131	cioè	[SPEAKER_B]	non
PKP131	è	[SPEAKER_B]	pare
PKP131	un	-	-
PKP131	po'	-	-
PKP131	infa~	-	-
PKP131	è	-	-
PKP131	un	-	-
PKP131	po'	-	-
PKP131	una	-	-
PKP131	x	-	-
PKP125	un	-	-
PKP125	po'	-	-
PKP125	infantile	[SPEAKER_B]	infantile
PKP125	perché	[SPEAKER_B]	perché
PKP125	ha	[SPEAKER_B]	ha
PKP125	avuto	[SPEAKER_B]	avuto
PKP125	poche	[SPEAKER_B]	poche
PKP125	esperienze	[SPEAKER_B]	esperienze
PKP125	fondamentalmente	[SPEAKER_B]	fondamentalmente
PKP131	beh	[SPEAKER_B]	beh
PKP131	beh	[SPEAKER_B]	anche
PKP131	anch'io	[SPEAKER_B]	io
PKP131	ho	[SPEAKER_B]	ho
PKP131	avuto	[SPEAKER_B]	avuto
PKP131	poche	[SPEAKER_B]	poche
PKP131	esperienze	[SPEAKER_B]	esperienze
PKP131	xxx	-	-
PKP125	però	[SPEAKER_B]	però
PKP125	devo	[SPEAKER_B]	devo
PKP125	dire	[SPEAKER_B]	dire
PKP125	la	[SPEAKER_B]	la
PKP125	verità	[SPEAKER_B]	verità
PKP125	non	[SPEAKER_B]	non
PKP125	è	[SPEAKER_B]	è
PKP125	cioè	[SPEAKER_B]	cioè
PKP125	nel	[SPEAKER_B]	nel
PKP125	senso	[SPEAKER_B]	senso
PKP125	non	[SPEAKER_B]	non
PKP125	è	[SPEAKER_B]	è
PKP125	la	[SPEAKER_B]	la
PKP125	tipa	[SPEAKER_B]	tipa
PKP125	che	[SPEAKER_B]	che
PKP125	mo	[SPEAKER_B]	mo
PKP125	capito	[SPEAKER_B]	capito
PKP125	se	[SPEAKER_B]	se
PKP125	c'ha	[SPEAKER_B]	c'ha
PKP125	questo	[SPEAKER_B]	questo
PKP125	tipo	[SPEAKER_B]	tipo
PKP125	in	[SPEAKER_B]	in
PKP125	me~	-	-
PKP125	mente	[SPEAKER_B]	mente
PKP125	con	[SPEAKER_B]	con
PKP125	cui	[SPEAKER_B]	cui
PKP125	ci	[SPEAKER_B]	se
-	-	[SPEAKER_B]	si
PKP125	sta	[SPEAKER_B]	sta
PKP125	provando	[SPEAKER_B]	provando
-	-	[SPEAKER_B]	lo
PKP125	sta	[SPEAKER_B]	sta
PKP125	facendo	[SPEAKER_B]	facendo
PKP125	e	[SPEAKER_B]	e
PKP125	ci	[SPEAKER_B]	c'è
PKP125	deve	[SPEAKER_B]	uscito
PKP125	uscire	-	-
PKP125	non	[SPEAKER_B]	non
PKP125	è	[SPEAKER_B]	è
PKP125	che	[SPEAKER_B]	che
PKP125	ha	[SPEAKER_B]	ha
PKP125	detto	[SPEAKER_B]	detto
PKP125	ah	[SPEAKER_B]	ah
-	-	[SPEAKER_B]	è
PKP125	il	[SPEAKER_B]	il
PKP125	mio	[SPEAKER_B]	mio
PKP125	ex	[SPEAKER_B]	ex
PKP125	capito	[SPEAKER_B]	capito
PKP125	cioè	[SPEAKER_B]	cioè
PKP125	a	[SPEAKER_B]	mi
PKP125	me	-	-
PKP125	piace	[SPEAKER_B]	piace
PKP125	antonietta	[SPEAKER_B]	tanto
PKP125	perché	[SPEAKER_B]	che
PKP125	non	[SPEAKER_B]	non
PKP125	è	[SPEAKER_B]	è
PKP125	la	[SPEAKER_B]	la
PKP125	tipa	[SPEAKER_B]	tipa
PKP125	che	[SPEAKER_B]	che
PKP125	si	[SPEAKER_B]	si
PKP125	perde	[SPEAKER_B]	perde
PKP125	molto	[SPEAKER_B]	molte
PKP125	in	[SPEAKER_B]	ragioni
PKP125	ragioname~	[SPEAKER_B]	a
-	-	[SPEAKER_B]	me
PKP125	cioè	[SPEAKER_B]	cioè
PKP125	si	[SPEAKER_B]	si
PKP125	perde	[SPEAKER_B]	perde
PKP125	però	[SPEAKER_B]	però
PKP125	le	[SPEAKER_B]	le
PKP125	fa	[SPEAKER_B]	fa
PKP125	le	[SPEAKER_B]	le
PKP125	cose	[SPEAKER_B]	cose
PKP125	capito	[SPEAKER_B]	capito
PKP131	vabbuò	[SPEAKER_A]	io
PKP131	sì	[SPEAKER_A]	ho
-	-	[SPEAKER_A]	avuto
-	-	[SPEAKER_A]	poche
-	-	[SPEAKER_A]	esperienze
PKP131	mi	[SPEAKER_A]	mi
PKP131	trovo	[SPEAKER_A]	trovo
PKP131	molto	[SPEAKER_A]	molto
PKP131	bene	[SPEAKER_A]	bella
PKP131	xxx	[SPEAKER_A]	molto
PKP131	xxx	[SPEAKER_A]	carina
PKP125	e	-	-
PKP125	cambia	-	-
PKP131	cioè	-	-
PKP131	ogni	[SPEAKER_A]	ogni
PKP131	volta	[SPEAKER_A]	volta
PKP131	che	[SPEAKER_A]	che
PKP131	parla	[SPEAKER_A]	parli
PKP131	antonietta	-	-
PKP131	la	[SPEAKER_A]	la
PKP131	vorresti	[SPEAKER_A]	vorresti
PKP131	abbracciare	[SPEAKER_A]	abbracciare
-	-	[SPEAKER_A]	ma
PKP131	vieni	[SPEAKER_A]	vieni
PKP131	qua	[SPEAKER_A]	qua
PKP125	mh	[SPEAKER_A]	sei
PKP131	è	-	-
PKP131	carina	[SPEAKER_A]	carina
PKP125	questo	[SPEAKER_B]	grazie
PKP125	sì	[SPEAKER_B]	a
-	-	[SPEAKER_B]	tutti
PKP125	non	[SPEAKER_B]	non
PKP125	ha	[SPEAKER_B]	ha
PKP125	questa	[SPEAKER_B]	questa
PKP125	personalità	[SPEAKER_B]	personalità
PKP125	diciamo	[SPEAKER_B]	diciamo
PKP125	uh	[SPEAKER_B]	esuberante
PKP125	esauberante	-	-
PKP125	sai	[SPEAKER_B]	sai
PKP125	che	[SPEAKER_B]	che
PKP125	però	[SPEAKER_B]	però
PKP125	si	[SPEAKER_B]	si
PKP125	fa	[SPEAKER_B]	fa
PKP125	volere	[SPEAKER_B]	volere
PKP125	bene	[SPEAKER_B]	bene
PKP125	per	[SPEAKER_B]	per
PKP125	la	[SPEAKER_B]	la
PKP125	sua	[SPEAKER_B]	sua
PKP131	sì	-	-
PKP131	per	-	-
PKP131	la	-	-
PKP131	sua	-	-
PKP131	dolcezza	[SPEAKER_B]	dolcezza
PKP125	cioè	[SPEAKER_B]	cioè
PKP125	è	[SPEAKER_B]	è
PKP125	una	[SPEAKER_B]	una
PKP125	persona	[SPEAKER_B]	persona
PKP125	che	[SPEAKER_B]	che
PKP125	veramente	[SPEAKER_B]	veramente
PKP125	non	[SPEAKER_B]	non
PKP125	ho	[SPEAKER_B]	ho
PKP125	mai	[SPEAKER_B]	mai
PKP125	sentito	[SPEAKER_B]	sentito
PKP125	negativa	[SPEAKER_B]	negativa
PKP125	mai	[SPEAKER_B]	mai
PKP125	che	[SPEAKER_B]	che
PKP125	ti	[SPEAKER_B]	ti
PKP125	mette	[SPEAKER_B]	mette
PKP125	proprio	[SPEAKER_B]	proprio
PKP125	ansia	[SPEAKER_B]	ansia
PKP125	addosso	[SPEAKER_B]	addosso
PKP125	mai	[SPEAKER_A]	sì
PKP125	mai	[SPEAKER_A]	però
PKP125	mai	[SPEAKER_A]	sono
-	-	[SPEAKER_A]	dolci
PKP125	mai	[SPEAKER_A]	mai
PKP125	mai	[SPEAKER_A]	mai
PKP125	mai	[SPEAKER_A]	mai
PKP125	mai	[SPEAKER_A]	mai
PKP131	mai	[SPEAKER_A]	mai
PKP131	mai	[SPEAKER_A]	mai
PKP125	cioè	[SPEAKER_A]	cioè
PKP125	mi	[SPEAKER_A]	mi
PKP125	credi	[SPEAKER_A]	credi
PKP131	cioè	-	-
PKP131	io	-	-
PKP131	manco	-	-
PKP131	la	-	-
PKP131	conosco	-	-
PKP125	proprio	[SPEAKER_A]	proprio
PKP131	ma	-	-
PKP131	poco	-	-
PKP131	eh	-	-
PKP125	no	-	-
PKP125	ma	-	-
PKP125	è	-	-
PKP125	così	-	-
PKP131	xx	-	-
PKP125	io	[SPEAKER_A]	io
PKP125	xx	[SPEAKER_A]	con
PKP125	tutto	[SPEAKER_A]	un
PKP125	il	[SPEAKER_A]	caro
PKP125	liceo	[SPEAKER_A]	conosco
-	-	[SPEAKER_A]	da
-	-	[SPEAKER_A]	poco
-	-	[SPEAKER_A]	no
-	-	[SPEAKER_A]	ma
-	-	[SPEAKER_A]	è
-	-	[SPEAKER_A]	così
-	-	[SPEAKER_B]	cioè
-	-	[SPEAKER_B]	mi
-	-	[SPEAKER_B]	credi
-	-	[SPEAKER_B]	proprio
-	-	[SPEAKER_B]	io
-	-	[SPEAKER_B]	comunque
-	-	[SPEAKER_B]	la
-	-	[SPEAKER_B]	conosco
-	-	[SPEAKER_B]	da
-	-	[SPEAKER_B]	poco
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	ma
-	-	[SPEAKER_B]	è
-	-	[SPEAKER_B]	così
-	-	[SPEAKER_B]	tutti
-	-	[SPEAKER_B]	i
-	-	[SPEAKER_B]	licei
-	-	[SPEAKER_B]	e
PKP125	cose	[SPEAKER_B]	cose
PKP125	veramente	[SPEAKER_B]	veramente
PKP125	non	[SPEAKER_B]	non
PKP125	mai	[SPEAKER_B]	ma
-	-	[SPEAKER_B]	hai
PKP125	visto	[SPEAKER_B]	visto
PKP125	una	[SPEAKER_B]	una
PKP125	persona	[SPEAKER_B]	persona
PKP125	così	[SPEAKER_B]	così
PKP125	equilibrata	[SPEAKER_B]	equilibrata
PKP131	poi	-	-
PKP131	ho	[SPEAKER_A]	ho
PKP131	conosciuto	[SPEAKER_A]	conosciuto
PKP131	anche	[SPEAKER_A]	anche
PKP131	la	[SPEAKER_A]	la
PKP131	mamma	[SPEAKER_A]	mamma
PKP131	e	[SPEAKER_A]	e
PKP131	il	[SPEAKER_A]	il
PKP131	padre	[SPEAKER_A]	padre
PKP125	con	[SPEAKER_B]	la
PKP125	equilibrio	[SPEAKER_B]	mamma
PKP125	eh	[SPEAKER_B]	e
-	-	[SPEAKER_B]	il
-	-	[SPEAKER_B]	padre
PKP125	la	[SPEAKER_B]	la
PKP125	mamma	[SPEAKER_B]	mamma
PKP125	per	[SPEAKER_B]	per
PKP125	esempio	[SPEAKER_B]	esempio
PKP125	è	[SPEAKER_B]	è
PKP125	schizzata	[SPEAKER_B]	schizzata
PKP125	non	[SPEAKER_B]	non
PKP125	è	[SPEAKER_B]	è
PKP125	così	[SPEAKER_B]	così
PKP125	ma	[SPEAKER_B]	ma
PKP125	pure	[SPEAKER_B]	pure
PKP125	il	[SPEAKER_B]	il
PKP125	pa~	-	-
PKP125	no	-	-
PKP125	il	-	-
PKP125	padre	[SPEAKER_B]	padre
-	-	[SPEAKER_B]	il
-	-	[SPEAKER_B]	padre
PKP125	è	[SPEAKER_B]	è
PKP125	tranquillo	[SPEAKER_B]	tranquillo
PKP125	per	[SPEAKER_A]	mamma
PKP125	esempio	[SPEAKER_A]	e
PKP131	a	[SPEAKER_A]	padre
PKP131	me	[SPEAKER_A]	sono
PKP131	pare	[SPEAKER_A]	totalmente
PKP131	esattamente	-	-
PKP131	diversi	[SPEAKER_A]	diversi
PKP131	dai	[SPEAKER_A]	dalle
PKP131	loro	[SPEAKER_A]	loro
PKP131	il	[SPEAKER_A]	il
PKP131	padre	[SPEAKER_A]	padre
PKP131	è	[SPEAKER_A]	è
PKP131	così	[SPEAKER_A]	così
PKP131	mucro	[SPEAKER_A]	mucro
PKP131	zitto	[SPEAKER_A]	zitto
PKP131	che	[SPEAKER_A]	fermo
PKP131	xx	[SPEAKER_A]	eh
PKP125	eh	[SPEAKER_A]	il
PKP131	amo	[SPEAKER_A]	giorno
PKP131	un	[SPEAKER_A]	vennero
PKP131	giorn~	[SPEAKER_A]	a
PKP125	non	[SPEAKER_A]	mare
PKP125	è	[SPEAKER_A]	mamma
PKP125	parlone	[SPEAKER_A]	e
-	-	[SPEAKER_A]	il
-	-	[SPEAKER_A]	padre
PKP131	un	[SPEAKER_B]	un
PKP131	giorno	[SPEAKER_B]	giorno
PKP131	me	[SPEAKER_B]	vennero
PKP131	n'ero	-	-
PKP131	a	[SPEAKER_B]	a
PKP131	mare	[SPEAKER_B]	mare
PKP131	antonietta	-	-
PKP131	la	-	-
PKP131	mamma	[SPEAKER_B]	mamma
PKP131	e	[SPEAKER_B]	e
PKP131	il	[SPEAKER_B]	il
PKP131	padre	[SPEAKER_B]	padre
PKP125	la	[SPEAKER_B]	mi
PKP125	mamma	-	-
PKP125	di	-	-
PKP125	antonietta	-	-
PKP125	è	-	-
PKP125	proprio	-	-
PKP125	una	-	-
PKP131	eh	-	-
PKP125	ti	-	-
PKP125	ricordo	[SPEAKER_B]	ricordo
PKP125	anche	[SPEAKER_B]	anche
PKP125	le	[SPEAKER_B]	le
PKP125	sue	[SPEAKER_B]	sue
PKP125	opinioni	[SPEAKER_B]	opinioni
PKP125	molto	[SPEAKER_B]	molto
PKP125	controverse	[SPEAKER_B]	controverse
-	-	[SPEAKER_A]	grazie
PKP131	comunque	[SPEAKER_A]	comunque
PKP131	si	[SPEAKER_A]	si
PKP131	picchiarono	[SPEAKER_A]	picchierono
PKP131	sul	[SPEAKER_A]	sul
PKP131	lido	[SPEAKER_A]	dito
PKP125	ma	[SPEAKER_A]	ma
PKP125	chi	[SPEAKER_A]	chi
PKP131	eh	[SPEAKER_A]	eh
PKP131	picchiarono	[SPEAKER_A]	picchierono
PKP131	il	[SPEAKER_A]	il
PKP131	bagnino	[SPEAKER_A]	bagnino
PKP131	così	[SPEAKER_A]	così
PKP131	xx	[SPEAKER_B]	macchi
PKP125	cosa	[SPEAKER_B]	c'è
PKP125	what	-	-
PKP131	se	-	-
PKP125	cioè	-	-
PKP125	chi	[SPEAKER_B]	chi
PKP125	picchiava	[SPEAKER_B]	vi
PKP125	il	[SPEAKER_B]	chiama
PKP125	bam~	[SPEAKER_B]	il
PKP125	il	[SPEAKER_B]	bambino
PKP125	bam~	-	-
PKP125	il	-	-
PKP125	bagnino	-	-
PKP131	bagnino	-	-
PKP131	dei	-	-
PKP131	dei	[SPEAKER_A]	dei
PKP131	clienti	[SPEAKER_A]	clienti
PKP125	ah	[SPEAKER_A]	ah
PKP125	pensavo	[SPEAKER_A]	pensavo
PKP125	loro	[SPEAKER_A]	loro
PKP131	no	[SPEAKER_B]	ah
PKP125	pensavo	[SPEAKER_B]	pensavo
PKP125	ai	[SPEAKER_B]	loro
-	-	[SPEAKER_B]	pensavo
-	-	[SPEAKER_B]	i
PKP125	genitori	[SPEAKER_B]	genitori
PKP125	di	-	-
PKP125	e	-	-
PKP125	infatti	[SPEAKER_B]	infatti
PKP125	ho	[SPEAKER_B]	ho
PKP125	detto	[SPEAKER_B]	detto
PKP125	madonna	[SPEAKER_B]	ma
-	-	[SPEAKER_B]	no
PKP125	queste	[SPEAKER_B]	queste
PKP125	cose	[SPEAKER_B]	cose
PKP125	no	[SPEAKER_B]	no
PKP131	e	[SPEAKER_A]	e
PKP131	la	[SPEAKER_A]	la
PKP131	mamma	[SPEAKER_A]	mamma
PKP131	di	[SPEAKER_A]	gli
PKP131	antonietta	-	-
PKP131	andò	[SPEAKER_A]	andò
PKP131	là	[SPEAKER_A]	là
PKP131	in	[SPEAKER_A]	in
PKP131	mezzo	[SPEAKER_A]	mezzo
PKP131	o'	-	-
PKP131	centro	-	-
PKP125	meh	-	-
PKP125	no	-	-
PKP125	no	-	-
PKP125	eh	-	-
PKP131	vicino	[SPEAKER_A]	vicino
PKP131	alla	[SPEAKER_A]	alla
PKP131	signora	[SPEAKER_A]	signora
PKP131	che	[SPEAKER_A]	che
PKP131	scaturì	[SPEAKER_A]	scaturì
PKP131	la	[SPEAKER_A]	la
PKP131	lite	[SPEAKER_A]	lita
PKP125	è	[SPEAKER_A]	signor
PKP125	una	[SPEAKER_A]	calmatevi
PKP125	molto	[SPEAKER_B]	eh
PKP125	così	[SPEAKER_B]	no
PKP125	sai	[SPEAKER_B]	no
PKP125	so'	[SPEAKER_B]	no
-	-	[SPEAKER_B]	si
-	-	[SPEAKER_B]	sa
-	-	[SPEAKER_B]	su
PKP125	quelle	[SPEAKER_B]	quelle
PKP125	famiglie	[SPEAKER_B]	famiglie
PKP125	napoletane	[SPEAKER_B]	napoletane
PKP125	molto	[SPEAKER_B]	molto
PKP125	generose	[SPEAKER_B]	generose
PKP125	calorose	[SPEAKER_B]	calorose
PKP125	mh	-	-
PKP131	si	-	-
PKP131	è	-	-
PKP131	vero	-	-
PKP125	molto	[SPEAKER_B]	molto
PKP125	carine	[SPEAKER_B]	carine
PKP125	poi	[SPEAKER_A]	e
PKP125	mh	[SPEAKER_A]	e
PKP125	mio	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_B]	e
-	-	[SPEAKER_B]	il
PKP125	fratello	[SPEAKER_B]	fratello
PKP125	tu	[SPEAKER_B]	tu
PKP125	non	[SPEAKER_B]	non
PKP125	l'hai	[SPEAKER_B]	la
PKP125	mai	[SPEAKER_B]	mai
PKP125	conosciuto	[SPEAKER_B]	conosci
PKP125	a	[SPEAKER_B]	su
PKP125	rino	[SPEAKER_B]	twitch
PKP131	l'ho	[SPEAKER_A]	l'ho
PKP131	vi~	[SPEAKER_A]	visto
PKP131	non	[SPEAKER_A]	non
PKP131	c'ho	[SPEAKER_A]	ci
-	-	[SPEAKER_A]	ho
PKP131	avuto	[SPEAKER_A]	avuto
PKP131	un	-	-
PKP131	contatti	[SPEAKER_A]	contatti
PKP131	però	[SPEAKER_A]	però
PKP131	lo	[SPEAKER_A]	lo
PKP131	conosco	[SPEAKER_A]	conosco
PKP131	l'ho	[SPEAKER_A]	l'ho
PKP131	visto	[SPEAKER_A]	visto
PKP131	anche	[SPEAKER_A]	anche
PKP131	perché	[SPEAKER_A]	perché
PKP131	la	[SPEAKER_A]	la
PKP131	sua	[SPEAKER_A]	sua
PKP131	comitiva	[SPEAKER_A]	comitiva
PKP131	quando	[SPEAKER_A]	quando
PKP131	scende	[SPEAKER_A]	scende
PKP131	alessandro	[SPEAKER_B]	ma
PKP131	piergiorgio	-	-
PKP131	comunque	-	-
PKP131	è	-	-
PKP131	l'ex	-	-
PKP131	di	-	-
PKP131	chiara	-	-
PKP125	ah	-	-
PKP125	eh	-	-
PKP125	sì	-	-
PKP125	ma	-	-
PKP125	chiara	-	-
PKP125	si	[SPEAKER_B]	si
PKP125	vede	[SPEAKER_B]	vede
PKP125	ancora	[SPEAKER_B]	ancora
PKP125	con	[SPEAKER_B]	con
PKP131	alessandro	[SPEAKER_B]	è
PKP125	eh	-	-
PKP131	no	-	-
PKP125	l'ha	-	-
PKP125	proprio	[SPEAKER_B]	proprio
PKP125	schifato	[SPEAKER_B]	schifato
PKP125	ma	[SPEAKER_B]	ma
PKP125	lui	[SPEAKER_B]	lui
PKP125	l'ha	[SPEAKER_B]	l'ha
PKP125	lasciata	[SPEAKER_B]	lasciata
PKP131	eh	[SPEAKER_A]	e
PKP131	sì	[SPEAKER_A]	si
PKP131	ma	[SPEAKER_A]	ma
PKP131	lui	[SPEAKER_A]	lui
PKP131	ha	[SPEAKER_A]	ha
PKP131	fatto	[SPEAKER_A]	fatto
PKP131	il	[SPEAKER_A]	il
PKP131	doppio	[SPEAKER_A]	doppio
PKP131	gioco	[SPEAKER_A]	gioco
PKP131	alla	[SPEAKER_A]	alla
PKP131	fine	[SPEAKER_A]	fine
PKP125	male	-	-
